Billionaire_ID,Rank,Name,Net Worth,Age,Country,Source,Net_Worth_B,Industry_id
2464,2133,Xiong Xiaochuan,$1.3 B,57,China,Medical devices,1.3,15
2465,2259,Mehmet Aydinlar,$1.2 B,66,Turkey,Hospitals,1.2,15
2466,2259,Bernhard Braun-Luedicke,$1.2 B,46,Germany,Medical technology,1.2,15
2467,2259,Eva Maria Braun-Luedicke,$1.2 B,36,Germany,Medical technology,1.2,15
2468,2259,Friederike Braun-Luedicke,$1.2 B,39,Germany,Medical technology,1.2,15
2469,2259,Cheng Xianfeng,$1.2 B,54,China,Pharmaceuticals,1.2,15
2470,2259,Ke Yunfeng & family,$1.2 B,56,China,Retailing,1.2,15
2471,2259,Li Li,$1.2 B,59,China,Pharmaceuticals,1.2,15
2472,2259,Li Ruiqiang,$1.2 B,43,China,Medical services,1.2,15
2473,2259,Alan Miller & family,$1.2 B,85,United States,Healthcare services,1.2,15
2474,2259,Forrest Preston,$1.2 B,90,United States,Health care,1.2,15
2475,2259,Abhay Soi,$1.2 B,49,India,Healthcare,1.2,15
2476,2259,Wang Fuji,$1.2 B,65,China,Pharmaceuticals,1.2,15
2477,2259,Vadim Yakunin,$1.2 B,60,Russia,Pharmacy,1.2,15
2478,2259,Zhao Ning,$1.2 B,56,United States,Pharmaceuticals,1.2,15
2479,2405,Prem Kumar Arora,$1.1 B,84,India,Pharmaceuticals,1.1,15
2480,2405,Cai Hongbin,$1.1 B,65,China,Pharmaceuticals,1.1,15
2481,2405,Chen Baohua,$1.1 B,61,China,Pharmaceutical,1.1,15
2482,2405,Gan Zhongru,$1.1 B,74,China,Pharmaceuticals,1.1,15
2483,2405,Kangbao Ke & family,$1.1 B,60,China,Retailing,1.1,15
2484,2405,Arvind Lal,$1.1 B,73,India,Medical diagnostics,1.1,15
2485,2405,Lin Zhijun,$1.1 B,47,China,Medical devices,1.1,15
2486,2405,Lin Zhixiong & family,$1.1 B,49,China,Medical devices,1.1,15
2487,2405,G.V. Prasad,$1.1 B,62,India,Pharmaceuticals,1.1,15
2488,2405,Pu Zhongjie & family,$1.1 B,60,China,Medical equipment,1.1,15
2489,2405,Rao Wei & family,$1.1 B,58,China,Pharmaceuticals,1.1,15
2490,2405,Xiu Laigui,$1.1 B,68,China,Pharmaceuticals,1.1,15
2491,2405,Xu Jiangnan,$1.1 B,61,China,Vitamins,1.1,15
2492,2540,Anna Maria Braun,$1 B,44,Germany,Medical technology,1.0,15
2493,2540,Johanna Braun,$1 B,43,Germany,Medical technology,1.0,15
2494,2540,Karl Friedrich Braun,$1 B,40,Germany,Medical technology,1.0,15
2495,2540,Ludwig Theodor Braun,$1 B,33,Germany,Medical technology,1.0,15
2496,2540,Feng Yuxia,$1 B,58,China,Pharmaceuticals,1.0,15
2497,2540,Benedicte Find,$1 B,68,Denmark,Medical devices,1.0,15
2498,2540,Hu Gengxi & family,$1 B,59,China,Bio-Pharma,1.0,15
2499,2540,Loo Choon Yong,$1 B,74,Singapore,Healthcare,1.0,15
2500,2540,Wan Feng & family,$1 B,54,China,Medical equipment,1.0,15
2501,2540,Yi Xianzhong & family,$1 B,63,China,Pharmaceuticals,1.0,15
2502,2540,Yu Rong,$1 B,51,China,Health clinics,1.0,15
2503,74,Wang Wei,$21.2 B,52,China,Package delivery,21.2,16
2504,183,Liu Yongxing,$9.9 B,74,China,Diversified,9.9,16
2505,282,Liu Yonghao & family,$7.7 B,71,China,Agribusiness,7.7,16
2506,325,Tamara Gustavson,$7.1 B,61,United States,Self storage,7.1,16
2507,411,Frits Goldschmeding,$6.2 B,89,Netherlands,Temp agency,6.2,16
2508,455,Robert Rowling,$5.6 B,69,United States,"Hotels, investments",5.6,16
2509,466,Micky Arison,$5.5 B,73,United States,Carnival Cruises,5.5,16
2510,497,Gary Rollins,$5.3 B,78,United States,Pest control,5.3,16
2511,552,Tom Golisano,$4.9 B,81,United States,Payroll services,4.9,16
2512,624,Jim Davis,$4.4 B,63,United States,Staffing & recruiting,4.4,16
2513,659,Shari Arison,$4.2 B,65,Israel,Carnival Cruises,4.2,16
2514,659,Jean (Gigi) Pritzker,$4.2 B,60,United States,"Hotels, investments",4.2,16
2515,679,Danielle Bellon & family,$4.1 B,83,France,Food services,4.1,16
2516,679,"Jeremy Jacobs, Sr. & family",$4.1 B,83,United States,Food service,4.1,16
2517,748,Rahul Bhatia,$3.8 B,63,India,Aviation,3.8,16
2518,748,Rakesh Gangwal,$3.8 B,69,United States,Airline,3.8,16
2519,748,Steven Udvar-Hazy,$3.8 B,77,United States,Aircraft leasing,3.8,16
2520,766,Anthony Pritzker,$3.7 B,62,United States,"Hotels, investments",3.7,16
2521,905,Klaus-Peter Schulenberg,$3.2 B,71,Germany,Ticketing service,3.2,16
2522,949,Bertil Hult,$3.1 B,82,Sweden,Education,3.1,16
2523,982,Sunny Varkey,$3 B,65,India,Education,3.0,16
2524,1067,Ranjan Pai,$2.8 B,50,India,Education,2.8,16
2525,1104,Miguel Fluxa Rossello,$2.7 B,84,Spain,Hotels,2.7,16
2526,1104,Maggie Hardy,$2.7 B,57,United States,Building materials,2.7,16
2527,1104,Glen Taylor,$2.7 B,81,United States,Printing,2.7,16
2528,1164,Fernando Chico Pardo,$2.6 B,71,Mexico,Airport management,2.6,16
2529,1164,Dmitry Kamenshchik,$2.6 B,54,Russia,Airport,2.6,16
2530,1164,Li Yongxin,$2.6 B,47,China,Education,2.6,16
2531,1164,Sergio Mantegazza,$2.6 B,95,Switzerland,Travel,2.6,16
2532,1368,Wang Zhenghua,$2.2 B,78,China,Budget airline,2.2,16
2533,1516,Tengyun Nie & family,$2 B,47,China,Logistics,2.0,16
2534,1516,Linda Pritzker,$2 B,69,United States,"Hotels, investments",2.0,16
2535,1725,Kenneth Tuchman,$1.7 B,63,United States,Call centers,1.7,16
2536,1804,Peter Sperling,$1.6 B,63,United States,Education,1.6,16
2537,1905,Robert Mouawad,$1.5 B,78,Lebanon,Fine jewelry,1.5,16
2538,1905,John Ruiz,$1.5 B,56,United States,Healthcare services,1.5,16
2539,1905,Michael Minhong Yu,$1.5 B,61,China,Education,1.5,16
2540,1905,Zhang Bangxin,$1.5 B,43,China,Education,1.5,16
2541,2020,Torstein Hagen,$1.4 B,80,Norway,Cruises,1.4,16
2542,2020,Manfredi Lefebvre d'Ovidio & family,$1.4 B,69,Italy,Cruises,1.4,16
2543,2133,Mitchell Jacobson,$1.3 B,72,United States,Industrial equipment,1.3,16
2544,2133,Junjin Wang,$1.3 B,54,China,Airline,1.3,16
2545,2133,Peng Zhao,$1.3 B,52,China,Online recruitment,1.3,16
2546,2133,Zhao Tongtong,$1.3 B,56,Canada,Hotels,1.3,16
2547,2259,Darwin Deason,$1.2 B,82,United States,Software,1.2,16
2548,2259,Wanmao Xu,$1.2 B,78,China,Education,1.2,16
2549,2405,Gabriel Escarrer,$1.1 B,88,Spain,Hotels,1.1,16
2550,2405,Polys Haji-Ioannou,$1.1 B,63,Cyprus,EasyJet,1.1,16
2551,2405,Fumio Kaneko,$1.1 B,66,Japan,Waste management,1.1,16
2552,2405,Helena Revoredo,$1.1 B,76,Spain,Security services,1.1,16
2553,2540,Clelia Haji-Ioannou,$1 B,52,Cyprus,EasyJet,1.0,16
2554,2540,Stelios Haji-Ioannou,$1 B,56,Cyprus,EasyJet,1.0,16
2555,2540,Petter Stordalen & family,$1 B,60,Norway,Hotels,1.0,16
2556,130,Diane Hendricks,$13.7 B,76,United States,Building supplies,13.7,17
2557,305,Nassef Sawiris,$7.4 B,62,Egypt,"Construction, investments",7.4,17
2558,405,Anthony Bamford & family,$6.3 B,77,United Kingdom,Construction equipment,6.3,17
2559,445,Thomas Schmidheiny,$5.7 B,77,Switzerland,Cement,5.7,17
2560,624,Rafael Del Pino,$4.4 B,64,Spain,Construction,4.4,17
2561,748,Francesco Gaetano Caltagirone,$3.8 B,80,Italy,"Cement, diversified",3.8,17
2562,818,Arkady Rotenberg,$3.5 B,71,Russia,"Construction, pipes, banking",3.5,17
2563,878,Mohed Altrad,$3.3 B,75,France,"Scaffolding, cement mixers",3.3,17
2564,878,Peter Gilgan,$3.3 B,72,Canada,Homebuilding,3.3,17
2565,905,Ravi Pillai,$3.2 B,69,India,Construction,3.2,17
2566,1027,Otto Happel,$2.9 B,75,Germany,Engineering,2.9,17
2567,1104,Samvel Karapetyan,$2.7 B,57,Russia,Real estate,2.7,17
2568,1164,Maria Del Pino,$2.6 B,67,Spain,Construction,2.6,17
2569,1164,Zhenda Huang & family,$2.6 B,75,China,Construction,2.6,17
2570,1164,Jurgen Wirtgen,$2.6 B,57,Germany,Construction Vehicles,2.6,17
2571,1164,Stefan Wirtgen,$2.6 B,52,Germany,Construction Vehicles,2.6,17
2572,1217,Riley Bechtel & family,$2.5 B,71,United States,"Engineering, construction",2.5,17
2573,1217,Wolfgang Leitner,$2.5 B,70,Austria,Engineering,2.5,17
2574,1312,Erman Ilicak,$2.3 B,55,Turkey,Construction,2.3,17
2575,1434,Martin Bouygues,$2.1 B,65,France,"Construction, media",2.1,17
2576,1434,Olivier Bouygues,$2.1 B,72,France,"Construction, media",2.1,17
2577,1434,Florentino Perez,$2.1 B,76,Spain,Construction,2.1,17
2578,1434,P.P. Reddy,$2.1 B,65,India,Infrastructure,2.1,17
2579,1434,Wang Linpeng,$2.1 B,54,China,Furniture retailing,2.1,17
2580,1516,Anu Aga,$2 B,80,India,Engineering,2.0,17
2581,1516,P.V. Krishna Reddy,$2 B,53,India,Infrastructure,2.0,17
2582,1575,Dwight Schar,$1.9 B,81,United States,"Homebuilding, NFL team",1.9,17
2583,1575,Mehmet Sinan Tara,$1.9 B,64,Turkey,Construction,1.9,17
2584,1647,D. Leopoldo Del Pino,$1.8 B,60,Spain,Construction,1.8,17
2585,1804,Syed Mokhtar AlBukhary,$1.6 B,71,Malaysia,"Engineering, automotive",1.6,17
2586,1804,Robert Clark,$1.6 B,64,United States,Construction,1.6,17
2587,1905,David Peñaloza Alanís,$1.5 B,49,Mexico,Toll roads,1.5,17
2588,2020,Ayman Hariri,$1.4 B,44,Lebanon,"Construction, investments",1.4,17
2589,2020,Boris Rotenberg,$1.4 B,66,Russia,"Construction, pipes, chemicals",1.4,17
2590,2133,Elena Baturina,$1.3 B,60,Russia,"Investments, real estate",1.3,17
2591,2133,Simona Giorgetta,$1.3 B,45,Italy,Chemical products,1.3,17
2592,2259,Fahed Hariri,$1.2 B,42,Lebanon,"Construction, investments",1.2,17
2593,2259,Jorge Mas,$1.2 B,60,United States,Construction,1.2,17
2594,2259,Dhruv Sawhney,$1.2 B,78,India,"Engineering, sugar",1.2,17
2595,2259,Marco Squinzi,$1.2 B,51,Italy,Chemical products,1.2,17
2596,2259,Veronica Squinzi,$1.2 B,51,Italy,Chemical products,1.2,17
2597,2259,Zhu Xingliang,$1.2 B,63,China,Construction,1.2,17
2598,2405,Lee Joong-keun,$1.1 B,82,South Korea,"Construction, real estate",1.1,17
2599,2405,Kapeng Zhang,$1.1 B,58,China,Building materials,1.1,17
2600,2540,Andrei Molchanov,$1 B,51,Russia,Construction materials,1.0,17
2601,133,Jerry Jones,$13.3 B,80,United States,Dallas Cowboys,13.3,18
2602,138,Stanley Kroenke,$12.9 B,75,United States,"Sports, real estate",12.9,18
2603,165,Robert Kraft,$10.6 B,81,United States,"Manufacturing, New England Patriots",10.6,18
2604,299,Arthur Blank,$7.5 B,80,United States,Home Depot,7.5,18
2605,397,Stephen Bisciotti,$6.4 B,62,United States,"Staffing, Baltimore Ravens",6.4,18
2606,523,Denise York & family,$5.1 B,72,United States,San Francisco 49ers,5.1,18
2607,534,Janice McNair,$5 B,86,United States,"Energy, sports",5.0,18
2608,552,Dan Snyder,$4.9 B,58,United States,Washington Commanders,4.9,18
2609,580,Gayle Benson,$4.7 B,76,United States,New Orleans Saints,4.7,18
2610,624,Jeffrey Lurie & family,$4.4 B,71,United States,Philadelphia Eagles,4.4,18
2611,679,Arturo Moreno,$4.1 B,76,United States,"Billboards, Los Angeles Angels",4.1,18
2612,699,John Henry,$4 B,73,United States,Sports,4.0,18
2613,721,James Irsay,$3.9 B,63,United States,Indianapolis Colts,3.9,18
2614,852,Robert Johnson,$3.4 B,75,United States,"Johnson & Johnson, sports",3.4,18
2615,1027,Bernard Ecclestone & family,$2.9 B,92,United Kingdom,Formula One,2.9,18
2616,1067,Lorenzo Fertitta,$2.8 B,54,United States,"Casinos, mixed martial arts",2.8,18
2617,1104,"Frank Fertitta, III.",$2.7 B,61,United States,"Casinos, mixed martial arts",2.7,18
2618,1104,Vincent McMahon,$2.7 B,77,United States,Entertainment,2.7,18
2619,1368,Jerry Reinsdorf,$2.2 B,87,United States,Sports teams,2.2,18
2620,1434,Theodore Leonsis,$2.1 B,67,United States,Sports teams,2.1,18
2621,1516,Michael Jordan,$2 B,60,United States,"Charlotte Hornets, endorsements",2.0,18
2622,1516,Larry Tanenbaum,$2 B,77,Canada,Sports,2.0,18
2623,1575,David Blitzer,$1.9 B,53,United States,Sports,1.9,18
2624,1575,Mark Davis,$1.9 B,67,United States,Las Vegas Raiders,1.9,18
2625,1647,Leslie Alexander,$1.8 B,79,United States,Sports team,1.8,18
2626,1647,James France,$1.8 B,78,United States,"Nascar, racing",1.8,18
2627,1647,Joe Lacob,$1.8 B,67,United States,Golden State Warriors,1.8,18
2628,1725,Amy Adams Strunk,$1.7 B,67,United States,Tennessee Titans,1.7,18
2629,1725,Tom Werner,$1.7 B,72,United States,Sports teams,1.7,18
2630,1804,Jim Crane,$1.6 B,69,United States,"Logistics, baseball",1.6,18
2631,1804,Irving Grousbeck & family,$1.6 B,88,United States,"Telecommunication, sports",1.6,18
2632,2133,Hal Steinbrenner,$1.3 B,54,United States,Sports,1.3,18
2633,2133,Jessica Steinbrenner,$1.3 B,59,United States,Sports,1.3,18
2634,2133,Jennifer Steinbrenner Swindal,$1.3 B,63,United States,Sports,1.3,18
2635,2405,Carsten Koerl,$1.1 B,58,Germany,Sports data,1.1,18
2636,2405,Tiger Woods,$1.1 B,47,United States,Golf,1.1,18
2637,2540,LeBron James,$1 B,38,United States,Basketball,1.0,18
2638,2540,Ken Kendrick,$1 B,79,United States,"Banking, sports team",1.0,18
2639,2540,Toto Wolff,$1 B,51,Austria,Sports,1.0,18
